timestamp,city,aqi,weather_icon,wind_speed,humidity,__source_file
2025-01-27 05:01:46.543151+07:00,Hải Phòng,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,47%,aqi_hai-phong_2025_jan.csv
2025-01-27 06:01:57.642439+07:00,Hải Phòng,64,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,50%,aqi_hai-phong_2025_jan.csv
2025-01-27 07:04:41.382696+07:00,Hải Phòng,66,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,47%,aqi_hai-phong_2025_jan.csv
2025-01-27 08:28:53.337860+07:00,Hải Phòng,66,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,47%,aqi_hai-phong_2025_jan.csv
2025-01-27 09:23:03.634819+07:00,Hải Phòng,77,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,44%,aqi_hai-phong_2025_jan.csv
2025-01-27 10:03:35.107668+07:00,Hải Phòng,77,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,44%,aqi_hai-phong_2025_jan.csv
2025-01-27 11:02:08.810155+07:00,Hải Phòng,77,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,41%,aqi_hai-phong_2025_jan.csv
2025-01-27 12:02:08.857550+07:00,Hải Phòng,73,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,34%,aqi_hai-phong_2025_jan.csv
2025-01-27 13:02:16.373412+07:00,Hải Phòng,71,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.2 km/h,29%,aqi_hai-phong_2025_jan.csv
2025-01-27 14:01:56.193483+07:00,Hải Phòng,71,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.2 km/h,32%,aqi_hai-phong_2025_jan.csv
2025-01-27 15:02:11.770593+07:00,Hải Phòng,77,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,26%,aqi_hai-phong_2025_jan.csv
2025-01-27 16:02:00.490696+07:00,Hải Phòng,71,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,32%,aqi_hai-phong_2025_jan.csv
2025-01-27 17:02:07.540268+07:00,Hải Phòng,68,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,34%,aqi_hai-phong_2025_jan.csv
2025-01-27 18:01:53.701063+07:00,Hải Phòng,68,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,39%,aqi_hai-phong_2025_jan.csv
2025-01-27 19:02:24.803933+07:00,Hải Phòng,69,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,44%,aqi_hai-phong_2025_jan.csv
2025-01-27 20:05:30.578857+07:00,Hải Phòng,132,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,58%,aqi_hai-phong_2025_jan.csv
2025-01-27 21:02:20.783874+07:00,Hải Phòng,81,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,58%,aqi_hai-phong_2025_jan.csv
2025-01-27 22:02:09.435227+07:00,Hải Phòng,75,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,0.0 km/h,62%,aqi_hai-phong_2025_jan.csv
2025-01-27 23:02:06.304601+07:00,Hải Phòng,81,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.5 km/h,58%,aqi_hai-phong_2025_jan.csv
2025-01-28 00:02:11.420967+07:00,Hải Phòng,112,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,62%,aqi_hai-phong_2025_jan.csv
2025-01-28 01:02:16.030851+07:00,Hải Phòng,90,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.5 km/h,58%,aqi_hai-phong_2025_jan.csv
2025-01-28 02:01:57.150783+07:00,Hải Phòng,117,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,58%,aqi_hai-phong_2025_jan.csv
2025-01-28 03:02:11.825332+07:00,Hải Phòng,105,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,54%,aqi_hai-phong_2025_jan.csv
2025-01-28 04:02:10.039071+07:00,Hải Phòng,86,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,54%,aqi_hai-phong_2025_jan.csv
2025-01-28 05:02:02.358706+07:00,Hải Phòng,94,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.5 km/h,54%,aqi_hai-phong_2025_jan.csv
2025-01-28 06:01:57.096168+07:00,Hải Phòng,84,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-28 07:04:39.929660+07:00,Hải Phòng,77,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,47%,aqi_hai-phong_2025_jan.csv
